Species,Culmen_Length_mm,Culmen_Depth_mm,Flipper_Length_mm,Body_Mass_g,Island_Biscoe,Island_Dream,Island_Torgersen,Sex_FEMALE,Sex_MALE
Chinstrap,45.6,17.8,193.5,3590.0,False,True,False,False,True
Chinstrap,50.8,19.7,200.2,3698.0,False,True,False,False,True
Adelie,39.1,17.7,186.1,4126.0,False,False,True,False,True
Gentoo,46.6,16.6,221.2,5422.0,True,False,False,False,True
Adelie,38.2,20.0,181.3,4012.0,True,False,False,True,False
Gentoo,40.9,15.3,211.1,5720.0,True,False,False,False,True
Adelie,40.9,16.0,190.9,4140.0,True,False,False,True,False
Adelie,35.4,16.5,179.4,4243.0,False,True,False,True,False
Adelie,38.9,18.5,187.7,3593.0,False,True,False,True,False
Adelie,37.9,18.2,193.2,3352.0,True,False,False,False,True
Chinstrap,48.7,17.7,201.3,3986.0,False,True,False,False,True
Chinstrap,48.7,18.6,193.2,3572.0,False,True,False,True,False
Adelie,38.2,18.5,197.7,3594.0,False,True,False,True,False
Adelie,38.3,18.1,188.7,4210.0,False,True,False,False,True
Gentoo,47.8,14.6,222.0,4156.0,True,False,False,True,False
Adelie,40.9,22.0,187.4,3225.0,False,True,False,True,False
Adelie,41.0,19.7,186.5,3061.0,False,False,True,True,False
Chinstrap,49.6,17.3,188.9,3443.0,False,True,False,True,False
Chinstrap,51.7,17.2,189.0,3167.0,False,True,False,False,True
Chinstrap,48.3,18.6,183.6,3439.0,False,True,False,False,True
Adelie,41.6,19.8,195.2,3317.0,False,False,True,False,True
Adelie,38.7,17.7,204.6,2843.0,False,True,False,True,False
Adelie,41.1,18.7,182.7,4321.0,False,True,False,True,False
Adelie,38.7,17.2,190.8,4588.0,False,False,True,False,True
Adelie,44.0,20.0,192.2,3799.0,False,True,False,False,True
Gentoo,52.1,15.9,222.3,5218.0,True,False,False,False,True
Adelie,39.1,17.8,201.0,4185.0,False,True,False,True,False
Adelie,45.0,18.8,189.4,2982.0,False,False,True,False,True
Adelie,35.8,16.2,192.0,3396.0,True,False,False,False,True
Adelie,42.1,19.0,197.6,4012.0,False,False,True,False,True
Adelie,41.4,19.9,185.2,3482.0,False,True,False,True,False
Adelie,39.2,20.4,196.6,3612.0,False,False,True,True,False
Gentoo,44.0,14.8,232.8,5030.0,True,False,False,True,False
Adelie,37.6,14.8,193.0,4056.0,False,True,False,False,True
Chinstrap,49.8,18.1,205.3,4012.0,False,True,False,False,True
Chinstrap,47.8,18.3,187.9,4157.0,False,True,False,True,False
Chinstrap,43.9,18.6,204.5,3212.0,False,True,False,True,False
Adelie,39.1,19.2,191.4,3245.0,False,True,False,True,False
Chinstrap,51.1,17.5,208.9,3631.0,False,True,False,False,True
Gentoo,47.3,15.3,216.1,5168.0,True,False,False,False,True
Gentoo,41.5,13.3,230.6,5795.0,True,False,False,True,False
Adelie,36.5,17.1,190.7,3781.0,True,False,False,True,False
Adelie,38.1,18.0,182.4,3366.0,False,False,True,False,True
Gentoo,48.3,14.6,218.8,5626.0,True,False,False,True,False
Chinstrap,55.0,17.5,196.8,3686.0,False,True,False,False,True
Gentoo,47.8,15.6,216.8,5054.0,True,False,False,True,False
Chinstrap,47.2,18.7,188.3,4497.0,False,True,False,True,False
Adelie,38.5,17.6,194.5,3544.0,True,False,False,True,False
Gentoo,52.3,14.3,217.6,5090.0,True,False,False,True,False
Adelie,44.0,19.4,201.9,3389.0,False,True,False,False,True
Adelie,39.5,18.7,199.9,3841.0,False,True,False,False,True
Adelie,35.8,15.8,192.0,4039.0,False,False,True,True,False
Adelie,45.8,19.3,183.1,4888.0,False,True,False,True,False
Gentoo,43.7,14.8,216.6,4616.0,True,False,False,False,True
Adelie,34.9,16.4,183.9,3830.0,False,True,False,True,False
Gentoo,46.8,12.9,216.6,6106.0,True,False,False,False,True
Adelie,41.1,17.1,189.1,3112.0,False,True,False,True,False
Adelie,37.5,18.5,187.8,3695.0,True,False,False,True,False
Gentoo,48.5,16.4,211.3,4207.0,True,False,False,False,True
Chinstrap,54.7,19.0,192.0,3413.0,False,True,False,True,False
Chinstrap,50.3,18.4,195.3,3513.0,False,True,False,False,True
Adelie,36.5,17.1,199.1,3723.0,False,True,False,True,False
Chinstrap,48.5,18.9,201.3,3340.0,False,True,False,True,False
Gentoo,47.5,15.3,214.6,4830.0,True,False,False,False,True
Adelie,44.0,16.9,193.0,4637.0,False,False,True,False,True
Adelie,44.0,18.0,187.6,3332.0,False,False,True,False,True
Chinstrap,56.0,17.8,198.1,3911.0,False,True,False,False,True
Gentoo,48.1,15.5,217.5,5283.0,True,False,False,False,True
Adelie,39.1,17.5,189.6,4208.0,True,False,False,True,False
Adelie,35.3,19.0,188.5,4012.0,False,False,True,False,True
Adelie,37.5,18.4,188.5,3764.0,True,False,False,True,False
Adelie,40.9,20.9,195.7,4162.0,False,False,True,True,False
Adelie,38.6,20.4,201.5,3838.0,False,False,True,True,False
Adelie,35.6,19.6,196.0,3410.0,False,True,False,False,True
Chinstrap,53.4,17.4,186.6,3687.0,False,True,False,True,False
Gentoo,47.9,16.5,222.7,4766.0,True,False,False,False,True
Chinstrap,50.8,19.2,192.4,3916.0,False,True,False,False,True
Gentoo,47.1,16.1,219.2,4898.0,True,False,False,True,False
Chinstrap,40.7,18.3,194.8,3916.0,False,True,False,True,False
Gentoo,45.9,16.4,199.9,5061.0,True,False,False,True,False
Adelie,38.2,17.1,187.6,4190.0,False,True,False,False,True
Adelie,36.3,16.3,198.7,2776.0,False,False,True,False,True
Adelie,38.2,17.8,192.8,3851.0,False,False,True,False,True
Chinstrap,43.7,18.7,200.9,3464.0,False,True,False,False,True
Adelie,38.8,18.3,186.3,2968.0,True,False,False,True,False
Gentoo,46.5,13.0,214.8,4512.0,True,False,False,False,True
Adelie,41.8,19.5,184.9,3791.0,False,True,False,False,True
Gentoo,42.5,14.5,218.2,5866.0,True,False,False,True,False
Chinstrap,55.3,16.2,204.4,3434.0,False,True,False,False,True
Gentoo,44.0,16.8,231.1,4893.0,True,False,False,False,True
Gentoo,47.2,13.6,220.3,6031.0,True,False,False,True,False
Gentoo,51.8,15.6,213.0,4012.0,True,False,False,False,True
Adelie,44.0,16.9,189.3,4145.0,True,False,False,False,True
Adelie,39.3,17.8,195.6,4386.0,False,False,True,True,False
Adelie,42.1,18.2,188.7,4104.0,False,False,True,False,True
Adelie,41.2,17.0,190.6,3676.0,False,False,True,True,False
Adelie,34.6,17.5,178.2,3942.0,False,True,False,False,True
Adelie,41.1,18.0,190.3,3171.0,True,False,False,True,False
Chinstrap,45.7,17.5,198.1,4088.0,False,True,False,False,True
Gentoo,46.4,14.8,217.3,4499.0,True,False,False,True,False
Adelie,39.0,20.6,183.1,3624.0,True,False,False,True,False
Adelie,41.8,18.1,188.6,3416.0,True,False,False,True,False
Chinstrap,56.6,19.8,203.7,3823.0,False,True,False,False,True
Gentoo,46.3,15.3,219.6,4355.0,True,False,False,True,False
Chinstrap,48.5,18.9,184.7,3994.0,False,True,False,True,False
Chinstrap,49.4,16.4,186.4,3506.0,False,True,False,False,True
Adelie,37.8,17.0,185.4,3244.0,False,True,False,False,True
Gentoo,49.7,16.1,218.7,4141.0,True,False,False,False,True
Gentoo,48.4,14.8,215.4,4866.0,True,False,False,True,False
Adelie,37.1,19.4,189.8,3327.0,False,True,False,False,True
Chinstrap,51.3,18.9,196.2,3584.0,False,True,False,False,True
Chinstrap,46.2,18.1,183.9,3928.0,False,True,False,True,False
Gentoo,46.3,15.0,220.5,4705.0,True,False,False,False,True
Chinstrap,50.0,17.2,204.1,3122.0,False,True,False,True,False
Adelie,37.8,17.9,194.1,3386.0,False,True,False,True,False
Chinstrap,46.9,21.2,207.6,4489.0,False,True,False,False,True
Gentoo,44.0,14.8,228.6,4626.0,True,False,False,True,False
Adelie,41.3,18.5,200.8,3620.0,False,False,True,True,False
Adelie,36.9,17.3,191.3,4217.0,False,False,True,False,True
Adelie,42.2,17.8,207.6,4252.0,False,False,True,True,False
Adelie,33.5,17.5,181.3,3805.0,True,False,False,False,True
Adelie,40.1,17.4,192.5,3709.0,True,False,False,False,True
Chinstrap,55.4,18.7,199.6,3870.0,False,True,False,True,False
Adelie,37.7,17.6,185.2,3931.0,True,False,False,False,True
Gentoo,47.4,14.7,215.2,5357.0,True,False,False,True,False
Gentoo,50.1,15.8,217.7,6159.0,True,False,False,False,True
Gentoo,41.9,15.3,208.6,4646.0,True,False,False,True,False
Gentoo,52.1,13.7,215.8,5068.0,True,False,False,False,True
Chinstrap,46.9,19.7,198.8,3804.0,False,True,False,True,False
Gentoo,46.6,14.5,225.2,5138.0,True,False,False,True,False
Adelie,41.8,17.4,200.1,3011.0,False,True,False,False,True
Gentoo,48.7,14.6,228.9,5226.0,True,False,False,False,True
Gentoo,50.9,13.3,213.6,4614.0,True,False,False,True,False
Gentoo,48.0,13.8,219.8,5131.0,True,False,False,False,True
Gentoo,47.3,14.4,216.2,5338.0,True,False,False,False,True
Gentoo,47.0,14.5,214.2,4885.0,True,False,False,True,False
Adelie,38.9,18.8,196.0,4927.0,False,True,False,False,True
Gentoo,45.5,13.6,211.4,6051.0,True,False,False,False,True
Gentoo,47.6,16.2,206.7,4953.0,True,False,False,False,True
Gentoo,42.7,15.9,215.6,5154.0,True,False,False,True,False
Adelie,39.5,18.5,186.8,2928.0,True,False,False,False,True
Adelie,38.9,19.2,207.4,3509.0,True,False,False,False,True
Chinstrap,45.4,19.4,192.3,3629.0,False,True,False,True,False
Gentoo,53.1,13.8,212.3,4766.0,True,False,False,False,True
Adelie,40.1,18.9,177.7,3642.0,False,False,True,True,False
Adelie,39.5,19.7,186.1,4644.0,False,False,True,False,True
Adelie,39.2,16.5,189.1,3313.0,False,True,False,True,False
Adelie,36.9,18.9,195.2,3151.0,False,False,True,False,True
Adelie,40.0,17.3,188.9,4012.0,False,True,False,False,True
Adelie,38.1,18.7,194.1,3861.0,False,True,False,True,False
Adelie,37.2,20.5,189.9,3224.0,True,False,False,False,True
Adelie,40.5,15.5,188.1,3913.0,False,True,False,False,True
Chinstrap,47.9,18.4,196.1,4214.0,False,True,False,False,True
Gentoo,45.3,15.6,225.1,5324.0,True,False,False,False,True
Adelie,41.4,18.0,173.5,3846.0,False,False,True,True,False
Chinstrap,48.2,18.1,187.5,3469.0,False,True,False,False,True
Gentoo,48.4,13.7,228.6,4798.0,True,False,False,False,True
Gentoo,50.8,16.1,237.5,5327.0,True,False,False,False,True
Adelie,39.9,18.9,191.1,3424.0,True,False,False,False,True
Chinstrap,53.1,17.1,189.8,3743.0,False,True,False,False,True
Adelie,38.8,17.3,192.1,3532.0,False,True,False,False,True
Gentoo,44.2,15.5,214.2,5288.0,True,False,False,True,False
Adelie,44.0,21.4,192.2,3991.0,False,True,False,False,True
Adelie,37.8,17.5,185.2,3394.0,True,False,False,False,True
Adelie,39.3,18.0,188.2,3479.0,False,False,True,False,True
Adelie,37.0,17.3,190.9,2832.0,False,True,False,False,True
Adelie,38.8,18.8,190.4,3926.0,True,False,False,True,False
Gentoo,45.4,16.3,213.0,5823.0,True,False,False,True,False
Gentoo,47.2,14.9,228.8,4427.0,True,False,False,True,False
Adelie,38.1,18.1,180.4,4369.0,True,False,False,True,False
Gentoo,44.0,15.0,219.8,4580.0,True,False,False,True,False
Chinstrap,50.8,16.9,187.5,4012.0,False,True,False,False,True
Chinstrap,46.4,18.9,194.6,3886.0,False,True,False,True,False
Adelie,36.6,19.0,194.3,3499.0,False,True,False,False,True
Gentoo,55.3,14.3,205.2,4682.0,True,False,False,False,True
Chinstrap,50.0,18.6,200.0,4358.0,False,True,False,False,True
Adelie,33.8,21.1,183.3,3268.0,False,True,False,True,False
Gentoo,44.3,14.3,211.2,5259.0,True,False,False,False,True
Chinstrap,47.8,17.2,186.9,4133.0,False,True,False,False,True
Chinstrap,45.1,17.1,192.1,3408.0,False,True,False,False,True
Gentoo,47.1,15.6,217.8,4449.0,True,False,False,False,True
Adelie,32.6,18.7,183.6,3774.0,False,True,False,False,True
Chinstrap,47.9,19.9,211.8,4064.0,False,True,False,False,True
Gentoo,48.7,13.8,217.9,4778.0,True,False,False,False,True
Adelie,39.5,18.5,193.6,3650.0,False,False,True,False,True
Gentoo,53.8,15.8,212.5,5061.0,True,False,False,False,True
Chinstrap,40.3,18.0,193.9,4012.0,False,True,False,True,False
Adelie,41.0,17.0,185.1,4057.0,False,False,True,True,False
Chinstrap,51.2,16.7,195.0,3724.0,False,True,False,True,False
Adelie,39.4,18.4,200.5,4578.0,True,False,False,True,False
Gentoo,43.2,15.1,220.1,4724.0,True,False,False,False,True
Adelie,39.4,15.4,188.8,3607.0,False,False,True,True,False
Gentoo,45.8,15.8,204.9,4803.0,True,False,False,True,False
Adelie,41.7,19.1,187.3,4063.0,True,False,False,False,True
Chinstrap,50.2,18.5,193.2,3973.0,False,True,False,False,True
Adelie,40.5,19.3,190.3,3530.0,True,False,False,False,True
Gentoo,57.8,15.7,202.9,5033.0,True,False,False,False,True
Chinstrap,52.0,19.7,203.4,3819.0,False,True,False,False,True
Adelie,33.1,18.7,188.2,4126.0,True,False,False,True,False
Gentoo,44.3,16.8,226.5,4012.0,True,False,False,True,False
Adelie,37.6,19.1,187.9,3396.0,False,True,False,True,False
Gentoo,42.2,13.7,222.1,5500.0,True,False,False,False,True
Adelie,41.9,18.7,189.3,3901.0,True,False,False,False,True
Chinstrap,42.8,19.7,186.4,4124.0,False,True,False,True,False
Gentoo,47.2,14.5,220.3,5244.0,True,False,False,True,False
Adelie,36.0,17.1,182.1,2346.0,True,False,False,False,True
Adelie,44.0,18.2,195.3,3771.0,True,False,False,True,False
Adelie,37.5,17.5,178.5,3709.0,False,False,True,False,True
Chinstrap,40.9,18.6,193.8,3293.0,False,True,False,True,False
Gentoo,46.8,14.2,224.8,4839.0,True,False,False,False,True
Gentoo,48.1,13.5,218.9,3260.0,True,False,False,False,True
Gentoo,47.7,16.1,213.3,4995.0,True,False,False,True,False
Chinstrap,48.4,18.1,187.3,2939.0,False,True,False,True,False
Chinstrap,52.7,19.0,197.9,3923.0,False,True,False,True,False
Adelie,42.0,18.4,186.4,2939.0,False,False,True,False,True
Chinstrap,46.9,16.1,204.9,4234.0,False,True,False,False,True
Adelie,44.0,17.1,186.6,3380.0,False,False,True,False,True
Adelie,41.2,17.1,201.8,3952.0,False,True,False,False,True
Adelie,39.7,18.1,198.8,3150.0,True,False,False,True,False
Chinstrap,49.6,14.9,201.4,4155.0,False,True,False,False,True
Adelie,41.5,18.6,187.8,4132.0,False,False,True,True,False
Chinstrap,51.3,17.7,191.5,4144.0,False,True,False,True,False
Gentoo,40.0,15.4,203.8,5177.0,True,False,False,True,False
Gentoo,51.5,13.9,213.6,5332.0,True,False,False,False,True
Chinstrap,44.0,17.2,193.3,4236.0,False,True,False,True,False
Adelie,39.5,19.1,194.2,4909.0,False,False,True,False,True
Adelie,40.1,19.8,192.0,3276.0,False,True,False,True,False
Gentoo,54.0,15.0,218.0,5368.0,True,False,False,True,False
Gentoo,50.8,14.3,215.7,5369.0,True,False,False,True,False
Gentoo,49.4,14.4,211.2,4227.0,True,False,False,False,True
Adelie,37.0,18.3,195.2,3693.0,True,False,False,False,True
Gentoo,47.1,14.2,222.6,5094.0,True,False,False,True,False
Chinstrap,44.6,19.1,208.0,4214.0,False,True,False,False,True
Gentoo,49.5,13.4,218.7,5080.0,True,False,False,False,True
Adelie,41.0,18.6,186.3,4030.0,False,True,False,False,True
Chinstrap,47.7,19.8,197.3,2796.0,False,True,False,False,True
Adelie,41.0,16.5,196.5,3903.0,True,False,False,True,False
Adelie,37.4,18.1,191.9,2576.0,False,False,True,False,True
Gentoo,52.2,14.8,213.5,5157.0,True,False,False,True,False
Chinstrap,50.4,17.8,199.7,3766.0,False,True,False,True,False
Adelie,39.5,19.5,186.3,3853.0,False,True,False,False,True
Gentoo,50.6,14.6,209.9,5121.0,True,False,False,True,False
Adelie,41.9,19.0,187.0,3539.0,False,False,True,True,False
Adelie,38.3,16.0,192.7,3564.0,False,False,True,False,True
Gentoo,48.9,15.0,225.2,4405.0,True,False,False,True,False
Adelie,34.6,19.0,203.0,4023.0,True,False,False,True,False
Adelie,39.9,18.0,193.8,3725.0,True,False,False,False,True
Adelie,39.3,18.4,189.4,4051.0,False,True,False,True,False
Gentoo,44.6,13.3,218.4,5238.0,True,False,False,False,True
Gentoo,46.3,14.5,216.1,5046.0,True,False,False,True,False
Chinstrap,51.1,20.2,187.9,4172.0,False,True,False,True,False
Adelie,39.4,18.3,195.7,3916.0,True,False,False,True,False
Chinstrap,52.5,18.8,190.4,2910.0,False,True,False,True,False
Adelie,38.0,18.4,196.5,3819.0,False,True,False,False,True
Chinstrap,47.2,16.0,197.0,3738.0,False,True,False,False,True
Adelie,41.0,17.4,182.8,4232.0,False,True,False,False,True
Gentoo,46.2,17.4,209.1,5257.0,True,False,False,False,True
Gentoo,47.2,15.0,216.0,5579.0,True,False,False,True,False
Adelie,39.0,16.7,185.5,3287.0,False,False,True,True,False
Gentoo,48.8,13.9,212.7,5143.0,True,False,False,False,True
Chinstrap,53.0,17.4,200.3,3297.0,False,True,False,True,False
Chinstrap,52.6,19.7,201.2,3603.0,False,True,False,False,True
Gentoo,44.4,15.3,220.6,4405.0,True,False,False,False,True
Adelie,40.8,19.7,184.0,3733.0,False,True,False,True,False
Gentoo,44.0,13.6,222.4,5222.0,True,False,False,True,False
Chinstrap,48.1,19.0,192.7,3230.0,False,True,False,False,True
Gentoo,41.2,15.2,219.1,5444.0,True,False,False,True,False
Adelie,41.3,18.9,194.7,3932.0,False,True,False,False,True
Gentoo,37.9,15.2,224.6,4914.0,True,False,False,False,True
Adelie,39.5,17.9,197.0,3863.0,True,False,False,False,True
Gentoo,49.1,15.0,210.0,5487.0,True,False,False,True,False
Adelie,37.8,20.1,203.7,3271.0,False,False,True,True,False
Chinstrap,48.7,18.9,200.9,4010.0,False,True,False,True,False
Adelie,42.2,18.3,194.4,3560.0,False,False,True,False,True
Adelie,43.3,20.0,181.6,4010.0,False,True,False,True,False
Gentoo,51.8,13.4,214.3,6207.0,True,False,False,True,False
Gentoo,45.3,14.6,215.4,6306.0,True,False,False,False,True
Gentoo,46.1,16.3,227.5,4876.0,True,False,False,True,False
Adelie,35.5,16.7,190.3,3480.0,False,False,True,False,True
Gentoo,50.7,14.8,215.8,4763.0,True,False,False,True,False
Chinstrap,44.0,17.9,182.9,3393.0,False,True,False,False,True
Adelie,37.4,17.8,182.7,3870.0,False,False,True,True,False
Gentoo,44.0,12.7,223.8,4450.0,True,False,False,True,False
Adelie,40.7,19.8,195.2,4627.0,False,False,True,True,False
Adelie,33.3,19.9,185.5,4224.0,False,True,False,True,False
Adelie,44.0,18.0,190.4,3644.0,False,False,True,False,True
Gentoo,49.5,14.9,219.4,4815.0,True,False,False,False,True
Chinstrap,52.6,22.7,187.2,3891.0,False,True,False,True,False
Chinstrap,50.7,18.7,194.0,3462.0,False,True,False,False,True
Adelie,36.5,18.4,181.7,3285.0,False,True,False,True,False
Adelie,40.3,19.2,195.4,4136.0,True,False,False,False,True
Chinstrap,44.1,17.1,196.8,2663.0,False,True,False,False,True
Gentoo,49.2,16.3,217.1,4012.0,True,False,False,True,False
Gentoo,43.7,15.1,211.2,5067.0,True,False,False,True,False
Adelie,42.9,18.3,195.8,3155.0,True,False,False,False,True
Chinstrap,48.4,19.7,192.9,3131.0,False,True,False,False,True
Adelie,42.7,18.2,179.8,3505.0,False,False,True,True,False
Adelie,42.4,18.4,198.6,3089.0,False,False,True,True,False
Gentoo,51.7,14.4,223.2,5698.0,True,False,False,False,True
Adelie,37.8,20.2,191.2,3972.0,False,True,False,True,False
Chinstrap,46.9,18.4,197.1,4153.0,False,True,False,True,False
Adelie,42.3,18.3,190.1,4032.0,False,True,False,False,True
Gentoo,44.9,16.8,219.8,4721.0,True,False,False,False,True
Chinstrap,46.5,16.5,189.4,4277.0,False,True,False,True,False
Chinstrap,46.2,17.5,188.5,3602.0,False,True,False,True,False
Chinstrap,45.9,18.0,182.9,4012.0,False,True,False,False,True
Adelie,39.1,17.8,183.6,4010.0,True,False,False,False,True
Chinstrap,48.0,17.3,188.0,3482.0,False,True,False,False,True
Adelie,40.5,18.5,181.9,3372.0,False,True,False,False,True
Chinstrap,46.9,18.0,201.7,3914.0,False,True,False,True,False
Adelie,36.6,17.2,184.6,3843.0,False,False,True,True,False
Chinstrap,48.8,19.7,200.3,2937.0,False,True,False,True,False
Adelie,35.2,17.5,178.5,4453.0,False,True,False,True,False
Chinstrap,49.9,20.1,194.7,3988.0,False,True,False,True,False
Gentoo,49.2,15.1,216.9,5212.0,True,False,False,True,False
Gentoo,47.4,14.3,226.2,5590.0,True,False,False,False,True
Adelie,42.1,21.3,191.7,3228.0,False,True,False,False,True
Gentoo,46.5,14.9,225.7,5448.0,True,False,False,False,True
Chinstrap,51.2,17.3,191.3,4089.0,False,True,False,False,True
Gentoo,47.6,16.1,217.6,4736.0,True,False,False,True,False
Gentoo,45.2,13.2,224.6,5058.0,True,False,False,False,True
Gentoo,48.4,12.9,210.4,5591.0,True,False,False,False,True
Gentoo,52.2,15.4,210.9,4576.0,True,False,False,False,True
Chinstrap,49.5,17.9,212.8,3684.0,False,True,False,True,False
Gentoo,41.9,13.9,222.8,5508.0,True,False,False,False,True
Gentoo,51.1,14.3,217.9,5290.0,True,False,False,True,False
Adelie,44.5,17.9,190.7,3513.0,False,True,False,False,True
Adelie,34.4,18.2,192.5,3685.0,True,False,False,False,True
Chinstrap,52.4,17.1,201.6,3737.0,False,True,False,True,False
Gentoo,51.1,14.4,211.1,6113.0,True,False,False,False,True
Gentoo,46.5,14.5,216.4,4216.0,True,False,False,True,False
Adelie,36.7,19.1,187.3,3913.0,False,True,False,False,True
Gentoo,43.9,16.6,214.0,5125.0,True,False,False,True,False
Gentoo,53.1,16.3,222.9,5468.0,True,False,False,False,True
Chinstrap,48.6,17.6,186.9,4113.0,False,True,False,False,True
Chinstrap,44.7,19.0,184.5,4278.0,False,True,False,False,True
Chinstrap,44.8,16.8,187.8,4174.0,False,True,False,True,False
Adelie,35.4,18.6,189.8,3006.0,True,False,False,True,False
Adelie,36.9,18.0,180.7,3899.0,False,False,True,False,True
Adelie,39.1,15.8,178.8,3808.0,False,True,False,True,False
Gentoo,43.0,16.2,227.7,5015.0,True,False,False,False,True
Adelie,42.0,17.6,190.4,3869.0,False,True,False,True,False
Adelie,38.0,17.6,190.3,3391.0,False,True,False,True,False
Chinstrap,52.2,19.1,196.7,3519.0,False,True,False,False,True
Gentoo,52.0,15.7,224.6,4012.0,True,False,False,True,False
Chinstrap,52.4,19.0,188.2,3359.0,False,True,False,False,True
Adelie,38.7,18.4,197.6,4415.0,True,False,False,True,False
Adelie,34.7,16.8,189.4,2803.0,False,True,False,False,True
Adelie,38.5,19.7,180.3,3378.0,True,False,False,False,True
Adelie,41.2,19.1,194.7,4440.0,False,False,True,False,True
Chinstrap,48.9,18.0,196.1,2984.0,False,True,False,True,False
Chinstrap,52.6,17.5,188.7,4022.0,False,True,False,True,False
Gentoo,45.8,16.7,214.8,5414.0,True,False,False,False,True
Adelie,35.8,20.9,180.0,3482.0,False,True,False,True,False
Chinstrap,47.0,19.8,196.0,4497.0,False,True,False,True,False
Adelie,34.9,18.2,189.4,3947.0,False,False,True,True,False
Adelie,44.0,18.4,196.1,3992.0,True,False,False,False,True
Gentoo,46.7,14.3,221.9,5541.0,True,False,False,False,True
Adelie,34.3,20.8,192.7,3762.0,False,True,False,False,True
Gentoo,54.9,14.7,223.0,4736.0,True,False,False,False,True
Adelie,38.5,19.8,183.0,3703.0,False,True,False,False,True
Adelie,39.3,18.8,183.3,2979.0,True,False,False,False,True
Gentoo,44.1,15.4,229.3,5754.0,True,False,False,False,True
Gentoo,51.2,14.4,209.7,4654.0,True,False,False,True,False
Adelie,38.1,16.3,192.6,3991.0,False,False,True,False,True
Gentoo,49.8,15.1,207.1,5289.0,True,False,False,False,True
Adelie,39.9,18.3,182.1,3452.0,False,True,False,True,False
Adelie,37.4,18.9,193.1,4316.0,False,True,False,True,False
Chinstrap,52.8,17.3,187.6,3927.0,False,True,False,True,False
Adelie,40.2,19.5,182.0,4463.0,False,False,True,False,True
Adelie,39.7,16.8,190.6,3050.0,False,False,True,False,True
Adelie,44.9,18.5,181.1,3196.0,False,False,True,True,False
Gentoo,43.5,14.9,211.1,5465.0,True,False,False,True,False
Gentoo,44.0,14.1,209.0,5404.0,True,False,False,False,True
Chinstrap,52.2,20.4,195.1,4012.0,False,True,False,False,True
Gentoo,41.5,14.5,219.2,4012.0,True,False,False,True,False
Adelie,40.5,19.7,181.7,3730.0,True,False,False,True,False
Chinstrap,42.7,18.8,186.8,4160.0,False,True,False,False,True
Gentoo,48.4,12.6,223.7,5025.0,True,False,False,True,False
Gentoo,42.4,16.5,226.9,4749.0,True,False,False,True,False
Adelie,42.7,15.7,180.0,4004.0,True,False,False,True,False
Adelie,39.4,19.1,188.6,3307.0,False,True,False,True,False
Gentoo,48.5,16.0,214.3,5111.0,True,False,False,True,False
Chinstrap,49.4,16.8,204.3,4077.0,False,True,False,False,True
Adelie,39.0,17.9,198.3,4189.0,True,False,False,False,True
Gentoo,49.8,15.1,234.5,4595.0,True,False,False,True,False
Adelie,37.5,19.0,191.9,3666.0,False,False,True,True,False
Adelie,36.5,19.4,180.9,4250.0,False,True,False,True,False
Gentoo,42.8,13.7,205.6,4929.0,True,False,False,False,True
Gentoo,44.0,15.6,224.5,4549.0,True,False,False,True,False
Chinstrap,50.5,20.5,201.9,3227.0,False,True,False,True,False
Gentoo,47.2,15.6,214.1,4012.0,True,False,False,True,False
Adelie,39.3,18.8,188.8,4012.0,False,True,False,False,True
Chinstrap,48.8,18.1,203.4,4076.0,False,True,False,True,False
Gentoo,47.6,16.1,226.2,4266.0,True,False,False,True,False
Gentoo,50.3,14.4,218.9,4864.0,True,False,False,True,False
Adelie,40.9,17.1,185.8,3422.0,True,False,False,True,False
Chinstrap,44.0,18.6,199.3,3277.0,False,True,False,True,False
Gentoo,48.4,17.2,214.5,5855.0,True,False,False,True,False
Gentoo,44.5,16.1,216.9,4718.0,True,False,False,False,True
Adelie,34.8,16.7,188.3,3121.0,False,True,False,True,False
Adelie,40.0,18.2,195.1,4565.0,False,False,True,True,False
Adelie,41.0,18.6,198.5,3693.0,True,False,False,True,False
Gentoo,46.4,14.8,224.0,3990.0,True,False,False,True,False
Gentoo,45.7,15.1,225.8,4713.0,True,False,False,False,True
Adelie,41.6,19.5,179.1,3567.0,False,False,True,True,False
Gentoo,45.3,15.4,212.8,4114.0,True,False,False,False,True
Chinstrap,55.3,17.1,182.2,3526.0,False,True,False,False,True
Chinstrap,44.3,19.9,184.4,4358.0,False,True,False,False,True
Adelie,36.9,18.3,197.8,3782.0,True,False,False,False,True
Adelie,42.7,17.5,198.5,3170.0,False,True,False,True,False
Gentoo,45.5,15.1,212.3,5339.0,True,False,False,True,False
Chinstrap,51.0,18.5,197.0,3695.0,False,True,False,True,False
Adelie,37.9,19.2,189.4,3213.0,False,True,False,False,True
Adelie,38.2,19.8,183.1,3307.0,False,False,True,False,True
Gentoo,46.5,14.7,227.1,5105.0,True,False,False,False,True
Chinstrap,51.1,19.6,193.8,3814.0,False,True,False,False,True
Gentoo,42.6,15.8,213.9,3678.0,True,False,False,True,False
Adelie,37.5,19.4,184.9,3308.0,False,False,True,False,True
Gentoo,44.8,13.9,225.3,5594.0,True,False,False,False,True
Chinstrap,47.0,16.6,199.7,3270.0,False,True,False,False,True
Gentoo,46.0,15.3,210.1,4981.0,True,False,False,False,True
Adelie,40.3,19.5,176.7,3241.0,False,False,True,False,True
Adelie,36.0,18.1,190.2,3963.0,False,False,True,False,True
